primary_peer_group_id,peer_group_name,member_count,asset_family,region_primary,comparison_category,comparison_topic,comparison_subtopic,index_family,strategy_structure,automatic_comparison_eligible,group_status_summary,classification_rationale
PG-주식-국내-산업-섹터-반도체-국내-반도체-반도체-국내-반도체-0E-88aa3ecc65,국내 반도체 · leveraged,2,주식,국내,산업·섹터,반도체,국내 반도체,반도체-국내-반도체-0ed1f11677,leveraged|long|2X,Y,verified_official:2,"주식·국내 노출, 산업·섹터 / 국내 반도체 투자대상, leveraged|long|2X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-국내-산업-섹터-반도체-국내-반도체-반도체-국내-반도체-0E-8fcdd9bd91,국내 반도체 · covered_call,2,주식,국내,산업·섹터,반도체,국내 반도체,반도체-국내-반도체-0ed1f11677,covered_call|neutral|1X,Y,verified_official:2,"주식·국내 노출, 산업·섹터 / 국내 반도체 투자대상, covered_call|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-국내-산업-섹터-방산-국내-방산-방산-국내-방산-3C5B4A-17fccd86ab,국내 방산 · leveraged,2,주식,국내,산업·섹터,방산,국내 방산,방산-국내-방산-3c5b4a7923,leveraged|long|2X,Y,verified_official:2,"주식·국내 노출, 산업·섹터 / 국내 방산 투자대상, leveraged|long|2X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-국내-산업-섹터-화장품-국내-화장품-화장품-국내-화장품-D3-4742e73eb6,국내 화장품 · plain,2,주식,국내,산업·섹터,화장품,국내 화장품,화장품-국내-화장품-d36ab35225,plain|neutral|1X,Y,verified_official:2,"주식·국내 노출, 산업·섹터 / 국내 화장품 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-국내-테마-K컬처-국내-K컬처-K컬처-국내-K컬처-EE781-24bbdb41cd,국내 K컬처 · plain,2,주식,국내,테마,K컬처,국내 K컬처,K컬처-국내-K컬처-ee781d865e,plain|neutral|1X,Y,auto_high_confidence:1; verified_official:1,"주식·국내 노출, 테마 / 국내 K컬처 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-국내-테마-우주항공-국내-우주항공-우주항공-국내-우주항공-6-a96ae70430,국내 우주항공 · plain,2,주식,국내,테마,우주항공,국내 우주항공,우주항공-국내-우주항공-63c396074b,plain|neutral|1X,Y,verified_official:2,"주식·국내 노출, 테마 / 국내 우주항공 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-글로벌-단일-소수종목-단일종목-글로벌-단일종목-단일종목-글로-d470e4960c,글로벌 단일종목 · plain,2,주식,글로벌,단일·소수종목,단일종목,글로벌 단일종목,단일종목-글로벌-단일종목-8acb920e2c,plain|neutral|1X,Y,verified_official:2,"주식·글로벌 노출, 단일·소수종목 / 글로벌 단일종목 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-글로벌-산업-섹터-바이오-제약-헬스케어-글로벌-바이오-제약--893026edb7,글로벌 바이오·제약·헬스케어 · plain,2,주식,글로벌,산업·섹터,바이오·제약·헬스케어,글로벌 바이오·제약·헬스케어,바이오-제약-헬스케어-글로벌-바이오-제약-헬스케어-423815bf96,plain|neutral|1X,Y,auto_high_confidence:1; verified_official:1,"주식·글로벌 노출, 산업·섹터 / 글로벌 바이오·제약·헬스케어 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-글로벌-테마-로봇-글로벌-로봇-로봇-글로벌-로봇-9E96AF-6d929abf73,글로벌 로봇 · plain,2,주식,글로벌,테마,로봇,글로벌 로봇,로봇-글로벌-로봇-9e96af8efd,plain|neutral|1X,Y,auto_high_confidence:1; verified_official:1,"주식·글로벌 노출, 테마 / 글로벌 로봇 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-미국-대표지수-S-P500-미국-S-P500-S-P500-B-3159c44a87,미국 S&P500 · buffer,2,주식,미국,대표지수,S&P500,미국 S&P500,S&P500,buffer|neutral|1X,Y,verified_official:2,"주식·미국 노출, 대표지수 / 미국 S&P500 투자대상, buffer|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-미국-대표지수-나스닥100-미국-나스닥100-NASDAQ10-370cb32fc2,미국 나스닥100 · leveraged,2,주식,미국,대표지수,나스닥100,미국 나스닥100,NASDAQ100,leveraged|long|2X,Y,verified_official:2,"주식·미국 노출, 대표지수 / 미국 나스닥100 투자대상, leveraged|long|2X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-미국-배당-주주환원-고배당-미국-고배당-고배당-미국-고배당--2302cea476,미국 고배당 · covered_call,2,주식,미국,배당·주주환원,고배당,미국 고배당,고배당-미국-고배당-8e56e7fe68,covered_call|neutral|1X,Y,verified_official:2,"주식·미국 노출, 배당·주주환원 / 미국 고배당 투자대상, covered_call|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-미국-산업-섹터-금융-은행-증권-보험-미국-금융-은행-증권--af9be94e4a,미국 금융·은행·증권·보험 · plain,2,주식,미국,산업·섹터,금융·은행·증권·보험,미국 금융·은행·증권·보험,금융-은행-증권-보험-미국-금융-은행-증권-보험-4605e3ffab,plain|neutral|1X,Y,verified_official:2,"주식·미국 노출, 산업·섹터 / 미국 금융·은행·증권·보험 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-인도-기업집단-기업집단-인도-기업집단-기업집단-인도-기업집단-13b31d6613,인도 기업집단 · plain,2,주식,인도,기업집단,기업집단,인도 기업집단,기업집단-인도-기업집단-fe70029acb,plain|neutral|1X,Y,verified_official:2,"주식·인도 노출, 기업집단 / 인도 기업집단 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-일본-산업-섹터-반도체-일본-반도체-반도체-일본-반도체-C5-2d918dae8b,일본 반도체 · plain,2,주식,일본,산업·섹터,반도체,일본 반도체,반도체-일본-반도체-c5076483a7,plain|neutral|1X,Y,verified_official:2,"주식·일본 노출, 산업·섹터 / 일본 반도체 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-중국-산업-섹터-2차전지-배터리-소재-중국-2차전지-배터리--270058a154,중국 2차전지·배터리 소재 · plain,2,주식,중국,산업·섹터,2차전지·배터리 소재,중국 2차전지·배터리 소재,2차전지-배터리-소재-중국-2차전지-배터리-소재-2edcda1034,plain|neutral|1X,Y,verified_official:2,"주식·중국 노출, 산업·섹터 / 중국 2차전지·배터리 소재 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-중국-산업-섹터-바이오-제약-헬스케어-중국-바이오-제약-헬스-4692461f9a,중국 바이오·제약·헬스케어 · plain,2,주식,중국,산업·섹터,바이오·제약·헬스케어,중국 바이오·제약·헬스케어,바이오-제약-헬스케어-중국-바이오-제약-헬스케어-37fe105f13,plain|neutral|1X,Y,auto_high_confidence:1; verified_official:1,"주식·중국 노출, 산업·섹터 / 중국 바이오·제약·헬스케어 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-중국-산업-섹터-반도체-중국-반도체-반도체-중국-반도체-EC-73a48444f9,중국 반도체 · plain,2,주식,중국,산업·섹터,반도체,중국 반도체,반도체-중국-반도체-ec542f3fb2,plain|neutral|1X,Y,verified_official:2,"주식·중국 노출, 산업·섹터 / 중국 반도체 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-주식-중국-테마-로봇-중국-로봇-로봇-중국-로봇-40EB7F5DE-309ad9a5d8,중국 로봇 · plain,2,주식,중국,테마,로봇,중국 로봇,로봇-중국-로봇-40eb7f5deb,plain|neutral|1X,Y,verified_official:2,"주식·중국 노출, 테마 / 중국 로봇 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-채권-국내-채권-채권-국내-채권-단기-AA-BOND-국내-채권-단-1288e7cb89,국내 채권 단기 AA · bond_coupon,2,채권,국내,채권,채권,국내 채권 단기 AA,BOND_국내-채권-단기-AA-4c9b467fdf,bond_coupon|neutral|1X,Y,verified_official:2,"채권·국내 노출, 채권 / 국내 채권 단기 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-채권-국내-채권-채권-국내-채권-중기-AA-BOND-국내-채권-중-124bf6f6b9,국내 채권 중기 AA · bond_coupon,2,채권,국내,채권,채권,국내 채권 중기 AA,BOND_국내-채권-중기-AA-2e35f74ba0,bond_coupon|neutral|1X,Y,auto_high_confidence:1; verified_official:1,"채권·국내 노출, 채권 / 국내 채권 중기 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-채권-국내-채권-채권-국내-회사채-단기-AA-BOND-국내-회사채-7cce09235c,국내 회사채 단기 AA · bond_coupon,2,채권,국내,채권,채권,국내 회사채 단기 AA,BOND_국내-회사채-단기-AA-0a0dbd4ce1,bond_coupon|neutral|1X,Y,verified_official:2,"채권·국내 노출, 채권 / 국내 회사채 단기 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0000D0-6e5e0f5383,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0000Y0-065d0f144a,국내 회사채 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 회사채 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0002C0-d549ff062f,인도 미확인 주식전략 · plain,1,주식,인도,기타특수구조,미확인 주식전략,인도 미확인 주식전략,미확인-주식전략-인도-미확인-주식전략-69bd615628,plain|neutral|1X,N,needs_review:1,"주식·인도 노출, 기타특수구조 / 인도 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0007F0-bd6f3f8d85,국내 회사채 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 회사채 만기미확인 AA,BOND_국내-회사채-만기미확인-AA-971a2814f8,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 회사채 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0007N0-0b74fa21c0,국내 미확인 주식전략 · plain,1,주식,국내,기타특수구조,미확인 주식전략,국내 미확인 주식전략,미확인-주식전략-국내-미확인-주식전략-46eed209b8,plain|neutral|1X,N,needs_review:1,"주식·국내 노출, 기타특수구조 / 국내 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0008E0-fab95b1c94,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0013P0-51bb677a97,기타원자재 futures · futures,1,원자재,해당없음,원자재,기타원자재,기타원자재 futures,COMMODITY_기타원자재-FUTURES-e9bbd8bb27,futures|neutral|1X,N,conflict:1,"원자재·해당없음 노출, 원자재 / 기타원자재 futures 투자대상, futures|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0013R0-922b9c7be7,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0015E0-2a4f496583,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0015F0-3afd9aae37,미국 국채 장기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 장기 등급미확인,BOND_미국-국채-장기-등급미확인-047cbda7f5,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 장기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0015K0-721aca1dfc,미국 미확인 주식전략 · plain,1,주식,미국,기타특수구조,미확인 주식전략,미국 미확인 주식전략,미확인-주식전략-미국-미확인-주식전략-bf6afc4d9f,plain|neutral|1X,N,needs_review:1,"주식·미국 노출, 기타특수구조 / 미국 미확인 주식전략 투자대상, plain|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0017Y0-0d9b0cccfe,국내 채권 만기미확인 AA · bond_coupon,1,채권,국내,채권,채권,국내 채권 만기미확인 AA,BOND_국내-채권-만기미확인-AA-273392b07e,bond_coupon|neutral|1X,N,needs_review:1,"채권·국내 노출, 채권 / 국내 채권 만기미확인 AA 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0019K0-c9116e97c1,미국 채권 단기 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 채권 단기 등급미확인,NASDAQ100,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 채권 단기 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0025N0-c7d9a9fc05,구성비율 미확인 · mixed_asset,1,혼합자산,미국,혼합자산,혼합자산,구성비율 미확인,혼합자산-구성비율-미확인-9c1ef5c7e4,mixed_asset|neutral|1X,N,needs_review:1,"혼합자산·미국 노출, 혼합자산 / 구성비율 미확인 투자대상, mixed_asset|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0040X0-87191482e9,미국 국채 만기미확인 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 국채 만기미확인 등급미확인,BOND_미국-국채-만기미확인-등급미확인-6e6ab9de27,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 국채 만기미확인 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
PG-PENDING-0040Y0-57b0b2c1be,미국 채권 만기미확인 등급미확인 · bond_coupon,1,채권,미국,채권,채권,미국 채권 만기미확인 등급미확인,BOND_미국-채권-만기미확인-등급미확인-4820f5af4f,bond_coupon|neutral|1X,N,needs_review:1,"채권·미국 노출, 채권 / 미국 채권 만기미확인 등급미확인 투자대상, bond_coupon|neutral|1X 수익·손실 구조를 공통 기준으로 사용"
